User_ID,Rating,Movie_ID
2344962,4,97
1807007,2,97
2424038,3,97
1895495,3,97
825576,3,97
687446,4,97
2500594,4,97
2431740,3,97
1137921,4,97
1631999,3,97
1441851,3,97
2088892,5,97
2050120,3,97
2468303,4,97
1223313,5,97
1546473,3,97
1538310,3,97
2143500,3,97
2171729,4,97
422999,4,97
706836,3,97
761478,3,97
1573062,4,97
1871973,4,97
383938,4,97
2385226,5,97
758610,4,97
1475176,4,97
206865,3,97
345035,4,97
88482,3,97
734347,1,97
1141769,4,97
153939,4,97
1772340,4,97
507519,4,97
1441654,3,97
1392086,5,97
2516995,5,97
2415989,5,97
1348191,4,97
122118,5,97
2117911,4,97
2084101,3,97
2024600,4,97
1370511,4,97
1654145,3,97
614224,5,97
1385895,4,97
619281,4,97
551489,4,97
829693,4,97
2325432,4,97
78404,5,97
792758,3,97
445056,3,97
92641,1,97
2406532,3,97
869544,4,97
950773,5,97
1338312,3,97
2441882,4,97
1376211,4,97
394501,5,97
2077787,4,97
1176132,3,97
2436914,4,97
1542002,4,97
2544272,5,97
2615036,4,97
2119666,4,97
1772801,4,97
78920,1,97
1583194,4,97
1556206,3,97
1064308,4,97
2244916,4,97
2080890,3,97
2592419,4,97
1423394,4,97
2292335,5,97
1807199,5,97
56655,3,97
670407,3,97
2298148,4,97
1294397,3,97
604335,5,97
2198786,4,97
761431,3,97
944741,4,97
2105454,5,97
774535,2,97
1652073,4,97
1241401,4,97
1970183,4,97
2030092,4,97
2308472,4,97
762626,5,97
2268177,3,97
1611302,4,97
1286568,5,97
1276100,5,97
1985710,5,97
2185944,4,97
385548,5,97
1289133,3,97
1964334,4,97
849144,4,97
2235953,4,97
1592647,4,97
261835,4,97
1362107,5,97
1579164,5,97
2501223,4,97
2087093,4,97
851334,5,97
1102421,4,97
944783,4,97
2258090,5,97
1826290,4,97
755922,5,97
285636,5,97
824792,5,97
1685364,3,97
941241,5,97
1329687,5,97
542062,5,97
2355654,5,97
1344752,3,97
1128079,4,97
2065427,4,97
363609,2,97
1489900,4,97
1817069,4,97
827261,5,97
1116107,3,97
1199902,3,97
1115940,3,97
1814879,5,97
263213,3,97
1636165,4,97
582867,5,97
503945,3,97
67047,4,97
2384355,4,97
1266775,3,97
1496560,2,97
735776,4,97
220781,4,97
2088276,5,97
2080458,4,97
282052,5,97
260056,4,97
1361614,4,97
413371,3,97
2621962,4,97
1250155,5,97
510920,4,97
1070454,4,97
1081461,3,97
588289,3,97
1862973,4,97
2302245,5,97
128085,3,97
627273,4,97
545148,4,97
1850006,4,97
1469128,4,97
2503502,5,97
403564,3,97
2396324,3,97
1651660,4,97
2489582,3,97
2219092,5,97
365604,3,97
1608439,5,97
1236617,5,97
2597934,4,97
1064352,3,97
2491063,3,97
1003759,3,97
1429738,3,97
2521375,4,97
1127274,4,97
304566,5,97
681163,3,97
2125956,5,97
1312553,3,97
1193667,5,97
1822229,4,97
714349,3,97
2238060,2,97
2577168,5,97
1993420,5,97
1001371,2,97
514628,3,97
370904,4,97
1001325,3,97
2000900,4,97
833049,5,97
702581,3,97
393313,4,97
286832,4,97
1546243,4,97
1195616,3,97
1075362,4,97
2091247,3,97
2232563,4,97
662650,2,97
2643382,4,97
1239429,5,97
102834,5,97
2295256,3,97
2029858,1,97
2538904,4,97
450533,3,97
296936,3,97
1847157,4,97
1852040,1,97
2015275,5,97
565696,4,97
1233312,1,97
544804,4,97
153576,3,97
383284,3,97
872832,4,97
1112365,1,97
994579,3,97
2517535,4,97
1084524,4,97
1950559,4,97
570688,3,97
138329,3,97
930300,4,97
2451733,4,97
413126,4,97
349722,3,97
2138181,5,97
906346,4,97
2414798,4,97
1846055,4,97
142897,4,97
985030,4,97
2639026,4,97
147822,4,97
391708,4,97
1326195,5,97
1076210,4,97
574749,5,97
2423287,3,97
2487211,3,97
1582374,5,97
1126571,4,97
1029884,4,97
218390,4,97
1162672,5,97
2495357,4,97
1062414,4,97
1408483,3,97
2195921,5,97
180278,4,97
440294,5,97
13507,4,97
623155,3,97
1685922,4,97
1733625,4,97
931662,4,97
2312202,4,97
2058441,3,97
2376261,4,97
1487347,3,97
1944008,3,97
501667,5,97
863285,4,97
2532424,3,97
2573007,4,97
2167940,4,97
178448,3,97
1981403,5,97
208802,4,97
2324445,4,97
300134,3,97
376752,5,97
1480444,4,97
2127570,4,97
316155,3,97
1590771,5,97
168971,1,97
1401974,3,97
1257454,3,97
775020,5,97
2045881,5,97
1634219,4,97
160534,4,97
340751,3,97
697461,5,97
540648,4,97
1813765,4,97
521793,5,97
836224,4,97
1221563,4,97
1450747,3,97
2021814,5,97
374783,5,97
404453,5,97
1216664,4,97
1088293,3,97
211845,4,97
1619822,5,97
2146603,4,97
166313,4,97
437742,4,97
2511771,3,97
1299425,5,97
17643,5,97
646031,4,97
1625075,4,97
964662,4,97
397620,4,97
1702112,4,97
201338,3,97
1709965,4,97
486152,3,97
2229996,4,97
1952407,4,97
1657353,5,97
1443575,4,97
1820662,3,97
500720,4,97
2520257,5,97
1366326,5,97
247120,5,97
407204,4,97
2605951,4,97
1776478,4,97
1314736,5,97
1401922,4,97
1132315,4,97
2266246,5,97
1772048,5,97
1023208,4,97
415194,5,97
11452,4,97
844577,3,97
1853940,5,97
1472772,4,97
495271,4,97
788347,5,97
2416799,5,97
766569,3,97
1786340,4,97
1636068,3,97
2199711,4,97
2065684,4,97
1088910,3,97
2229105,3,97
2111734,4,97
485811,4,97
517335,3,97
461344,4,97
1410435,5,97
2498989,4,97
481336,4,97
435127,3,97
1723037,4,97
1162805,4,97
2506286,5,97
1711016,4,97
2582421,3,97
1141052,5,97
1145679,5,97
1746668,4,97
1444561,3,97
1410150,4,97
2010898,3,97
824691,3,97
3718,4,97
376277,3,97
567419,5,97
992670,4,97
1389500,4,97
1356658,2,97
1785531,2,97
1361400,4,97
730735,5,97
1608305,2,97
331926,4,97
1743642,4,97
1225456,4,97
701514,4,97
1396655,4,97
2050601,5,97
318667,4,97
645941,4,97
875448,3,97
675887,5,97
1794404,5,97
1938999,5,97
2036752,3,97
908994,4,97
943026,5,97
1231198,4,97
1020537,5,97
908921,4,97
835749,1,97
1456579,3,97
872858,5,97
1711710,3,97
2209880,4,97
428688,5,97
2297654,3,97
2242475,4,97
641624,5,97
421290,2,97
1818647,4,97
2185140,2,97
2483416,5,97
1268042,3,97
272857,4,97
1600583,5,97
1577919,4,97
1783925,3,97
1271504,4,97
731483,4,97
749178,4,97
1884840,4,97
953264,3,97
1639706,3,97
404184,3,97
44057,4,97
1549795,4,97
2631853,4,97
1434336,5,97
2375388,3,97
137594,5,97
1166517,4,97
453719,3,97
160873,4,97
807938,3,97
2399961,4,97
1668322,2,97
1543422,4,97
1844001,4,97
1550883,4,97
384453,5,97
1070499,3,97
802411,4,97
2604430,4,97
2258025,3,97
692831,3,97
344131,2,97
1357518,4,97
2433609,5,97
1011695,3,97
21823,4,97
2540589,5,97
828095,3,97
2000928,4,97
737768,4,97
799003,4,97
657212,5,97
306412,5,97
622093,4,97
148670,3,97
50400,5,97
2181847,4,97
285173,4,97
1059038,3,97
1647308,3,97
1273549,4,97
120953,5,97
1548339,4,97
2038480,4,97
185372,3,97
701908,4,97
657818,4,97
192556,4,97
41907,3,97
1033224,3,97
731442,3,97
2102933,4,97
928129,5,97
343623,3,97
1469549,3,97
121369,3,97
1844850,4,97
103692,5,97
867624,4,97
2566592,5,97
1481812,5,97
1621425,3,97
2257214,5,97
1245644,3,97
332091,4,97
1298823,4,97
1204509,4,97
172507,4,97
678157,4,97
1370202,2,97
312506,5,97
250756,3,97
838807,3,97
385041,4,97
2331112,4,97
675823,5,97
539743,4,97
1510828,5,97
1453219,3,97
1222284,3,97
987330,3,97
867245,4,97
798142,4,97
328541,4,97
2053456,2,97
1368682,4,97
2630492,5,97
1696609,4,97
1546585,4,97
611724,5,97
475645,3,97
220024,4,97
1274035,4,97
2086204,4,97
1679324,4,97
1210225,4,97
1517187,5,97
1934945,5,97
327579,3,97
2468599,2,97
2480412,5,97
1738753,3,97
632961,2,97
20794,3,97
47541,4,97
1430277,5,97
383080,5,97
769290,3,97
1931285,4,97
2293751,3,97
1006073,3,97
441723,4,97
1659647,4,97
2286634,4,97
2374451,2,97
190734,4,97
1965084,4,97
2324299,5,97
852023,3,97
1418354,3,97
933084,3,97
2429654,3,97
128611,4,97
1057485,4,97
551206,5,97
2145533,3,97
1441735,3,97
225497,4,97
1541953,4,97
816361,5,97
2538458,5,97
1624325,4,97
1213178,4,97
1409381,3,97
1795054,5,97
1269875,3,97
1727360,4,97
718756,5,97
2648853,4,97
1116868,3,97
1876051,3,97
2494473,4,97
498553,5,97
1962994,1,97
900899,3,97
1492203,3,97
963009,4,97
288767,3,97
2529152,3,97
582114,3,97
2110090,4,97
2413297,3,97
2474927,3,97
2067788,5,97
81865,4,97
11942,5,97
1487737,4,97
128018,3,97
72262,3,97
360842,4,97
598494,4,97
946102,4,97
1025133,3,97
752338,5,97
1300759,4,97
620597,5,97
2025567,4,97
1476329,5,97
1022246,5,97
2062455,3,97
292741,5,97
1190339,2,97
1698023,4,97
2628029,4,97
2167089,3,97
890668,4,97
2643057,5,97
516110,5,97
1036013,4,97
317640,3,97
459564,4,97
2081473,4,97
494741,3,97
1871501,4,97
498387,5,97
1977687,3,97
2407365,5,97
2118159,4,97
1788756,4,97
2398437,4,97
2135765,4,97
1384900,5,97
711869,4,97
1210516,4,97
1851400,4,97
709867,3,97
2373946,5,97
396347,4,97
1607300,5,97
926461,4,97
2502877,1,97
2032291,5,97
1678880,5,97
2513621,4,97
1552802,4,97
2374464,5,97
2051123,4,97
2576036,3,97
218296,4,97
1638786,3,97
446078,3,97
1834737,4,97
2179833,3,97
2082958,4,97
1437431,4,97
1203467,4,97
581449,4,97
575058,4,97
603885,3,97
584048,4,97
1630604,3,97
2456457,4,97
2519568,4,97
2136406,5,97
1248672,5,97
2099348,4,97
654321,4,97
13584,4,97
2315008,3,97
1054222,3,97
997236,4,97
293198,4,97
886903,4,97
501797,4,97
1945809,3,104
1109700,2,104
705162,3,104
1663216,2,104
1174530,5,104
1042853,3,104
139297,3,104
2007993,4,104
1056998,5,104
1128809,5,104
735329,5,104
1401310,3,104
1242432,4,104
2639583,5,104
160977,4,104
1276913,5,104
2439005,3,104
2380973,3,104
1421919,4,104
14690,4,104
1696725,4,104
1180408,3,104
105942,5,104
2498427,3,104
610692,5,104
2371377,3,104
1722559,1,104
1169433,3,104
2245579,3,104
567025,4,104
436529,4,104
1646405,4,104
2459251,4,104
190148,3,104
440723,2,104
2204961,5,104
105087,4,104
652121,3,104
2143489,1,104
2201696,5,104
231110,3,104
843246,5,104
2161899,3,104
2179335,5,104
561405,3,104
1515871,5,104
13334,4,104
931005,3,104
1065154,5,104
1921624,5,104
71148,3,104
1143102,5,104
2584295,4,104
1010370,4,104
124237,5,104
2504147,3,104
1816473,4,104
441153,4,104
2619959,5,104
1567051,4,104
954231,5,104
227042,5,104
122188,3,104
1312746,2,104
1977959,3,104
406121,4,104
665030,4,104
2220846,4,104
2324066,4,104
360830,4,104
2570542,5,104
1984086,4,104
740724,3,104
257592,4,104
2082301,3,104
2235414,3,104
864618,3,104
1428123,4,104
33625,4,104
1144568,3,104
1726600,3,104
1624795,5,104
2625857,3,104
511234,4,104
683427,4,104
1163029,3,104
269469,4,104
867192,4,104
2168178,4,104
788994,5,104
2217731,4,104
623400,4,104
1496187,5,104
191283,5,104
2043617,4,104
401931,4,104
1386513,4,104
1163123,4,104
1613949,4,104
1186073,5,104
1228566,3,104
348646,3,104
656460,2,104
1143692,4,104
1679065,5,104
1195633,4,104
725734,5,104
2040925,5,104
248039,4,104
800136,3,104
676450,4,104
1734105,4,104
303948,3,104
2397231,4,104
414301,4,104
1224299,3,104
2244849,3,104
2030523,5,104
2475820,4,104
88799,3,104
1110418,4,104
1599243,3,104
933168,5,104
1808930,2,104
914056,3,104
2442680,5,104
1033815,3,104
1592937,4,104
34209,3,104
2007920,5,104
251043,3,104
583999,2,104
2509588,3,104
1673185,3,104
349440,4,104
300146,5,104
1273429,4,104
2602249,3,104
240071,4,104
1799495,4,104
1400206,3,104
1279433,4,104
2487958,5,104
264856,5,104
1675063,5,104
86365,5,104
1754794,4,104
826942,5,104
2077834,3,104
1614266,5,104
2272726,3,104
448594,4,104
1220170,4,104
209150,3,104
854917,5,104
2396040,4,104
1632290,4,104
10972,3,104
1805888,3,104
618931,5,104
345925,3,104
1963985,5,104
560944,5,104
334292,3,104
1823259,4,104
1438790,4,104
699662,3,104
1652478,3,104
929308,4,104
1590585,4,104
2559892,4,104
2380338,5,104
2366006,5,104
1130826,3,104
1945166,5,104
2073205,4,104
2388205,3,104
1314463,4,104
2461508,4,104
786312,3,104
2351327,2,104
2129174,5,104
318449,4,104
2559157,2,104
1987073,5,104
2301393,4,104
1466320,3,104
43751,4,104
2301642,5,104
2378358,4,104
1411989,3,104
1036139,4,104
1225682,4,104
2291268,1,104
1189269,4,104
650323,4,104
1792328,3,104
253684,4,104
856146,4,104
415890,4,104
2093058,3,104
1902342,3,104
1365840,5,104
916449,5,104
2404146,4,104
408536,4,104
1605246,4,104
998865,3,104
1487119,3,104
2362548,3,104
2102030,5,104
2119007,3,104
525356,2,104
919479,3,104
1763788,3,104
1466762,5,104
2518265,4,104
466519,3,104
1546018,5,104
2204068,4,104
1816089,4,104
2179904,4,104
418164,3,104
1424487,4,104
1932377,5,104
2609333,3,104
1637761,2,104
2116402,5,104
2386920,5,104
2640818,5,104
2346951,5,104
2059967,3,104
2251449,3,104
1616522,3,104
436921,3,104
2434666,3,104
530740,4,104
541870,3,104
1416836,1,104
244994,4,104
2394139,3,104
2434675,4,104
755439,4,104
1028144,4,104
2221143,4,104
1919191,4,104
153102,5,104
321548,3,104
2472273,5,104
1741099,5,104
99737,4,104
2537646,4,104
155342,1,104
2495584,3,104
2207643,4,104
372791,5,104
1915078,2,104
1149582,4,104
1579859,4,104
1321983,3,104
1714902,1,104
288956,5,104
2216056,4,104
1494153,4,104
57183,4,104
1119488,3,104
1630967,3,104
83879,5,104
1837284,4,104
2342060,5,104
370828,5,104
2242128,4,104
2027895,2,104
821292,4,104
1087412,1,104
1696308,3,104
2119337,5,104
2119165,5,104
2177092,4,104
1593150,3,104
2213534,4,104
901520,3,104
1608757,1,104
2367755,4,104
2406150,1,104
1023101,3,104
226326,3,104
738726,3,104
2133016,5,104
743686,4,104
459772,4,104
915831,5,104
1610646,5,104
256656,2,104
2423031,3,104
1511683,1,104
1997010,5,104
962384,2,104
189143,4,104
1613882,4,104
1298304,3,104
550771,4,104
2465236,5,104
1859573,3,104
583554,3,104
1405722,3,104
1189488,5,104
762076,5,104
2478052,4,104
447930,4,104
2639999,1,104
1278832,2,104
1245582,3,104
343620,1,104
785031,5,104
2466146,4,104
2538880,4,104
1134764,4,104
2035068,4,104
818025,5,104
2280881,4,104
1034754,4,104
1577665,5,104
2350894,4,104
2073766,3,104
2485022,2,104
1459122,4,104
1488256,3,104
1678698,4,104
88897,3,104
716874,4,104
946743,3,104
248151,2,104
2257122,5,104
709855,5,104
2341967,3,104
860839,3,104
2265293,5,104
115814,3,104
103619,5,104
1354224,3,104
1247473,4,104
2237950,4,104
2392672,5,104
1658953,3,104
1649034,5,104
2034428,3,104
1651253,3,104
1522371,5,104
2253160,3,104
2252336,4,104
917647,4,104
154203,3,104
754329,5,104
2533433,3,104
2470582,4,104
1332983,1,104
2242596,4,104
1958323,3,104
981936,4,104
2604264,5,104
1672193,3,104
349572,3,104
2319621,3,104
912093,5,104
894921,4,104
830971,3,104
1389451,4,104
724224,3,104
1862392,3,104
1674620,5,104
727242,1,104
706349,3,104
2374726,4,104
1208894,5,104
521825,2,104
1153777,2,104
90281,4,104
479098,3,104
602147,3,104
487949,4,104
976936,4,104
1268183,4,104
1706204,4,104
1228031,4,104
242160,4,104
1567202,2,104
2294328,3,104
739759,3,104
180030,3,104
339560,5,104
339256,3,104
1094027,4,104
1590697,4,104
746419,4,104
1640930,2,104
427369,4,104
2458835,4,104
2098046,3,104
732493,4,104
1217301,3,104
732682,4,104
1750544,3,104
830370,5,104
1394815,4,104
1097721,5,104
2307586,5,104
1918316,4,104
2408309,5,104
498648,4,104
1388746,3,104
1169855,3,104
752197,4,104
2571990,3,104
1613540,4,104
671473,3,104
422562,3,104
2223167,3,104
727175,3,104
353145,3,104
831103,4,104
2562588,3,104
2329026,3,104
2035299,4,104
2506723,3,104
1990874,4,104
1631874,5,104
835847,4,104
1792741,3,104
1224045,4,104
2532251,4,104
735710,5,104
1121909,2,104
1733271,4,104
1749925,4,104
1314869,3,104
1280053,4,104
2129672,5,104
2341594,5,104
1759886,3,104
110288,3,104
1575462,4,104
1775398,5,104
967190,3,104
1710237,3,104
2004274,4,104
864172,3,104
791026,4,104
1342785,5,104
1232164,4,104
2278738,4,104
1107448,3,104
1216755,4,104
222158,5,104
1653159,4,104
1920310,3,104
2455086,4,104
2217988,4,104
851848,2,104
1469427,5,104
1418477,3,104
2371389,4,104
636262,1,104
2634707,5,104
343194,5,104
1051402,3,104
1041650,4,104
1628908,3,104
1000710,4,104
1075746,4,104
777750,4,104
1387000,4,104
1209604,4,104
1273296,3,104
952381,4,104
2429396,4,104
2237185,3,104
504211,3,104
1241869,5,104
1576991,5,104
2089742,4,104
1120627,5,104
974823,3,104
859734,3,104
1168718,4,104
2502874,5,104
836703,5,104
1976029,4,104
1727342,3,104
2547661,4,104
651895,1,104
371785,4,104
329572,5,104
1850670,4,104
2002671,3,104
2484944,4,104
1124126,1,104
1805978,4,104
1718527,2,104
1120335,5,104
1564978,5,104
943515,2,104
2494497,4,104
599880,5,104
1844669,4,104
1139570,4,104
142396,4,104
2163371,4,104
2094693,3,104
1502410,3,104
550142,3,104
1029287,3,104
1741931,3,104
2459091,2,104
1127474,3,104
1146717,3,104
1042795,3,104
1819462,2,104
382234,4,104
560203,3,104
2439493,1,104
1236332,3,104
2452476,4,104
376701,3,104
892278,4,104
703753,3,104
1356923,4,104
1142880,3,104
433661,3,104
292446,4,104
1741947,4,104
589633,1,104
530789,5,104
479203,4,104
1068821,3,104
2042154,5,104
1836358,4,104
1102340,5,104
969342,3,104
1377734,4,104
165374,3,104
1954358,3,104
2089577,4,104
1078115,4,104
2618622,2,104
441178,2,104
1065163,4,104
1403485,4,104
1113980,5,104
1637804,3,104
596550,3,104
2304484,4,104
1481060,5,104
1684232,3,104
2478643,3,104
147386,4,104
146462,3,104
2452636,5,104
1208629,4,104
2379302,4,104
1709202,4,104
887741,4,104
1259082,3,104
627503,4,104
1377657,3,104
1582769,4,104
765640,4,104
2507646,3,104
1895985,4,104
2567237,3,104
2185614,4,104
1253619,3,104
2442531,3,104
2263419,5,104
1279798,3,104
2426422,4,104
246980,5,104
2242386,5,104
1950592,2,104
1987569,4,104
2615184,5,104
892786,4,104
2227850,4,104
1116080,3,104
2549238,2,104
782308,5,104
1545709,4,104
1410683,4,104
1542310,5,104
850291,1,104
1120417,3,104
2627394,4,104
72541,3,104
94874,2,104
238740,4,104
746997,5,104
258894,5,104
191666,5,104
585412,1,104
1959049,1,104
464621,4,104
1052471,2,104
881027,3,104
2298561,5,104
735636,5,104
666639,4,104
1169571,4,104
2546942,5,104
776833,5,104
210618,4,104
948572,4,104
2635565,4,104
1430108,3,104
718727,5,104
1736668,4,104
427923,3,104
290700,3,104
2431353,4,104
2432893,3,104
2194044,3,104
2361804,4,104
1021948,5,104
831494,3,104
1452454,5,104
2023883,4,104
2404027,3,104
2066003,4,104
1954597,4,104
492714,1,104
1200256,4,104
2322735,4,104
1981997,5,104
817339,4,104
289594,5,104
2284673,3,104
256054,2,104
772817,3,104
318457,2,104
415641,4,104
342727,4,104
302597,5,104
1516909,5,104
797655,3,104
1918704,5,104
1520052,3,104
934497,4,104
2253404,4,104
469045,5,104
1711215,3,104
1509725,3,104
1051993,4,104
1139937,3,104
819338,3,104
907097,3,104
2388555,3,104
2389367,3,104
1290669,3,104
1143837,3,104
74320,5,104
123384,2,104
1486636,3,104
1527706,3,104
633722,5,104
684876,5,104
165247,4,104
1928290,4,104
718717,4,104
1837793,4,104
2599262,5,104
524907,4,104
1125816,4,104
1860956,4,104
2153710,5,104
907760,4,104
2523426,2,104
2602886,3,104
302344,3,104
1933010,3,104
1838859,4,104
515093,5,104
288343,4,104
481049,4,104
1536091,4,104
2602349,4,104
1386805,3,104
311027,4,104
1771252,2,104
1467298,3,104
1504151,4,104
2512828,2,104
1271632,3,104
121318,4,104
2040859,1,104
1607747,3,104
1292975,4,104
1610877,5,104
651625,4,104
2631472,1,104
42487,5,104
1271566,1,104
1395008,2,104
2631334,4,104
2482831,3,104
302425,4,104
1189694,5,104
2036500,4,104
2323264,2,104
2579306,4,104
1313714,3,104
651243,5,104
767590,4,104
31570,4,104
2448677,4,104
514829,5,104
316752,3,104
1054140,3,104
1256816,4,104
2088930,3,104
283650,5,104
2333850,3,104
1926905,3,104
992650,4,104
641719,3,104
1797483,4,104
1028463,5,104
899034,4,104
280790,4,104
1561880,3,104
201663,4,104
959443,5,104
2035931,5,104
1423762,4,104
1019997,5,104
1993440,3,104
252054,4,104
1304231,5,104
1260257,4,104
151136,4,104
1116129,5,104
2433834,4,104
110308,3,104
2391208,5,104
2262169,5,104
1167144,2,104
627935,5,104
391850,2,104
1089326,5,104
2537502,4,104
1899913,5,104
2070798,4,104
688455,3,104
127581,3,104
2352804,4,104
486957,5,104
370736,4,104
2511762,3,104
2037890,4,104
898180,4,104
2504163,4,104
2621150,3,104
74192,3,104
111033,4,104
2525163,3,104
393584,3,104
952156,4,104
378033,4,104
2292140,5,104
407037,4,104
1371678,2,104
1211730,4,104
2338019,3,104
2511719,5,104
1092521,1,104
610915,3,104
1375430,3,104
2015904,3,104
2003762,3,104
2033811,3,104
1952604,3,104
1119113,3,104
1951741,2,104
1658115,4,104
221926,4,104
33346,4,104
984474,3,104
1903324,1,104
1395234,4,104
800683,4,104
2540236,2,104
1778192,4,104
447836,4,104
2455,5,104
499007,4,104
874505,5,104
1357786,3,104
2248080,3,104
1512017,3,104
875723,3,104
2248543,3,104
850678,4,104
2235104,4,104
1713394,4,104
818752,3,104
1287939,4,104
454878,4,104
2332009,4,104
98586,2,104
1366350,3,104
1552829,5,104
1429243,4,104
1502997,5,104
2292759,4,104
1597736,3,104
1517590,3,104
1433573,3,104
227945,4,104
2279052,2,104
1803243,3,104
538730,5,104
593939,4,104
1739691,3,104
384188,5,104
769702,3,104
128389,4,104
2187693,4,104
872784,3,104
1074903,4,104
1380915,3,104
2132380,2,104
262068,4,104
820252,5,104
676123,4,104
2452906,5,104
501823,5,104
1899162,3,104
469654,4,104
2290862,4,104
1571988,3,104
1060057,3,104
518677,3,104
1883088,2,104
155064,3,104
582815,3,104
2575174,2,104
388514,5,104
953011,1,104
768949,2,104
1196269,4,104
562026,4,104
2339953,3,104
2457095,3,104
361147,2,104
1117219,3,104
327053,4,104
1262867,5,104
1969216,4,104
1876520,2,104
2497845,3,104
94807,5,104
550883,2,104
1200461,3,104
1936110,2,104
1837337,2,104
721414,4,104
409104,4,104
394895,4,104
302198,5,104
1262327,5,104
2114804,3,104
2413875,3,104
1460897,3,104
1757328,3,104
16397,4,104
1504494,2,104
2541385,4,104
543769,5,104
253416,3,104
1865846,2,104
294051,4,104
1024768,4,104
1281982,4,104
1806700,2,104
169391,5,104
1611056,2,104
829192,5,104
2476306,4,104
1854367,4,104
149316,4,104
2503546,3,104
922332,2,104
1880009,4,104
866350,5,104
849952,3,104
1354559,4,104
941611,3,104
835265,5,104
2272836,3,104
721590,3,104
1385788,1,104
1705743,4,104
1352422,4,104
55947,5,104
1437304,5,104
1798197,3,104
2486776,5,104
1239121,1,104
2241213,4,104
2299951,5,104
2205594,3,104
2276878,3,104
1593373,3,104
682972,4,104
1536111,4,104
762511,3,104
596918,4,104
927054,4,104
1696594,5,104
1606897,4,104
1896861,5,104
1994064,4,104
1036350,4,104
2356004,5,104
1668044,3,104
783585,3,104
2551589,3,104
2299152,3,104
1225455,5,104
2446508,3,104
325700,5,104
760481,3,104
2591134,3,104
217747,3,104
2051278,5,104
306175,3,104
1957849,3,104
2227071,4,104
1300172,4,104
397596,2,104
1973503,3,104
78361,4,104
629234,4,104
1577560,3,104
310641,3,104
2195549,5,104
1123324,3,104
698017,4,104
1788137,3,104
1375660,4,104
604345,5,104
2264244,5,104
2116041,3,104
1502423,4,104
10733,5,104
1486230,3,104
1478444,3,104
2494753,3,104
1666128,3,104
890669,3,104
952582,3,104
33885,4,104
1299769,5,104
735278,3,104
385974,4,104
2447876,5,104
2331318,3,104
1106241,3,104
1644911,4,104
2440605,2,104
1005606,5,104
1184537,2,104
1676417,5,104
1028737,3,104
728171,3,104
2624088,4,104
1312530,3,104
126259,2,104
1268483,4,104
1774181,3,104
1038698,4,104
118314,3,104
198845,2,104
2078282,4,104
276380,4,104
1448959,4,104
419225,3,104
1144950,4,104
1764570,4,104
1558294,3,104
1135948,3,104
2434640,3,104
1788023,5,104
2036565,3,104
2029979,4,104
1807578,4,104
391367,2,104
543275,5,104
1622098,4,104
230813,4,104
910342,3,104
2260761,4,104
1442187,4,104
1684341,3,104
938931,4,104
1062976,3,104
1232538,4,104
1172980,5,104
1123175,3,104
1379550,4,104
2194079,3,104
1076077,5,104
1290908,5,104
2533848,4,104
972616,3,104
2637932,5,104
1629176,4,104
1753009,4,104
1210746,5,104
1658382,3,104
2210272,4,104
799442,5,104
2344045,1,104
1068988,3,104
1018303,4,104
1592922,4,104
1433812,3,104
1873315,3,104
2120864,3,104
341649,3,104
2379395,4,104
2213625,5,104
2354433,5,104
708721,3,104
1242336,3,104
955050,3,104
2608542,5,104
1939763,3,104
269038,3,104
1165236,3,104
166980,3,104
990563,3,104
1303244,3,104
1333047,3,104
1797678,3,104
1371031,4,104
129796,4,104
713081,5,104
1033825,5,104
680736,2,104
115507,2,104
2202365,4,104
1167841,5,104
1296676,5,104
852166,3,104
2054759,2,104
936093,4,104
750324,4,104
2166018,3,104
390062,3,104
1044742,4,104
756359,5,104
368756,3,104
1930443,4,104
1740297,4,104
403674,4,104
793892,4,104
972986,3,104
1501018,4,104
1226040,3,104
1810896,5,104
552739,4,104
131447,4,104
664790,1,104
877344,4,104
2332887,4,104
2533178,4,104
2587190,3,104
322009,3,104
1759377,4,104
1969285,4,104
320314,4,104
117507,5,104
176300,4,104
859453,4,104
2260832,2,104
1334217,4,104
719725,4,104
1394476,5,104
2016582,4,104
903761,3,104
613651,4,104
602915,1,104
675283,4,104
480094,3,104
1741303,3,104
599480,4,104
1255070,5,104
2047485,4,104
1818059,3,104
2165481,3,104
2457781,5,104
46951,3,104
192102,3,104
1640380,5,104
874451,4,104
2209212,3,104
2098006,3,104
1511148,4,104
22994,4,104
578676,4,104
1474016,5,104
1995461,5,104
1316922,5,104
665905,4,104
743598,2,104
1538160,3,104
2038939,3,104
858492,5,104
731592,4,104
2516386,5,104
1886161,3,104
2401147,5,104
2141105,4,104
2399842,3,104
1137326,5,104
444991,2,104
274191,3,104
2299517,3,104
557143,5,104
1851956,5,104
1655585,4,104
1042938,4,104
377937,2,104
1586221,5,104
2101288,3,104
1877483,5,104
142270,3,104
1354742,3,104
649638,5,104
1734,5,104
960983,4,104
2190792,3,104
645922,5,104
2052068,5,104
1650580,4,104
161291,3,104
1032165,3,104
734544,4,104
2203225,3,104
1358992,4,104
1132764,3,104
1995099,5,104
2096352,5,104
30873,5,104
510834,4,104
2582076,5,104
818416,3,104
2087499,4,104
2220576,3,104
1628403,2,104
772534,4,104
2309760,3,104
1707476,3,104
2423733,5,104
832699,4,104
835473,4,104
487866,3,104
251805,5,104
615123,3,104
1336141,5,104
1031792,4,104
425179,3,104
